alpha_value 	 Set_number 	 Precision 	 Recall 	 FScore 	 Error 	 sky_Error 	 cloud_Error 
0.270000 	 47 	 0.996103 	 0.980941 	 0.988464 	 2.182203 	 0.365751 	 1.816452 
0.270000 	 48 	 0.995295 	 0.962759 	 0.978757 	 3.740408 	 0.407347 	 3.333061 
0.270000 	 49 	 0.992612 	 0.958052 	 0.975026 	 4.422686 	 0.642591 	 3.780095 
0.270000 	 50 	 0.959101 	 0.978532 	 0.968719 	 5.187410 	 3.425188 	 1.762222 
0.270000 	 51 	 0.979952 	 0.967076 	 0.973471 	 4.403317 	 1.652816 	 2.750501 
0.270000 	 52 	 0.921765 	 0.977622 	 0.948872 	 8.128287 	 6.401799 	 1.726488 
0.280000 	 1 	 0.785608 	 0.907707 	 0.842255 	 15.336291 	 11.173349 	 4.162942 
0.280000 	 2 	 0.619485 	 0.989565 	 0.761966 	 17.783766 	 17.483625 	 0.300141 
0.280000 	 3 	 0.916033 	 0.650440 	 0.760721 	 36.459989 	 5.312569 	 31.147419 
0.280000 	 4 	 0.825422 	 0.982094 	 0.896968 	 12.099572 	 11.139302 	 0.960270 
0.280000 	 5 	 0.973939 	 0.996504 	 0.985092 	 2.800053 	 2.475469 	 0.324584 
0.280000 	 6 	 0.797590 	 0.967429 	 0.874338 	 14.678524 	 12.959252 	 1.719272 
0.280000 	 7 	 0.801272 	 0.930282 	 0.860971 	 19.676763 	 15.110752 	 4.566011 
0.280000 	 8 	 0.668351 	 0.924094 	 0.775687 	 29.927266 	 25.676889 	 4.250377 
0.280000 	 9 	 0.677488 	 0.876404 	 0.764215 	 32.513345 	 25.082651 	 7.430694 
0.280000 	 10 	 0.915349 	 0.943549 	 0.929235 	 11.460260 	 6.958523 	 4.501737 
0.280000 	 11 	 0.784961 	 0.803848 	 0.794292 	 24.938188 	 13.189670 	 11.748518 
0.280000 	 12 	 0.936574 	 0.978367 	 0.957014 	 7.056006 	 5.319263 	 1.736743 
0.280000 	 13 	 0.973802 	 0.969386 	 0.971589 	 4.587524 	 2.110320 	 2.477204 
0.280000 	 14 	 0.881007 	 0.987960 	 0.931423 	 11.702559 	 10.734030 	 0.968529 
0.280000 	 15 	 0.949090 	 0.991139 	 0.969659 	 4.508571 	 3.864490 	 0.644082 
0.280000 	 16 	 0.977070 	 0.997361 	 0.987112 	 2.240000 	 2.013061 	 0.226939 
0.280000 	 17 	 0.726981 	 0.983856 	 0.836134 	 17.111797 	 16.395450 	 0.716347 
0.280000 	 18 	 0.975609 	 0.998688 	 0.987014 	 1.657178 	 1.574442 	 0.082736 
0.280000 	 19 	 0.982196 	 0.920493 	 0.950344 	 7.926459 	 1.374886 	 6.551573 
0.280000 	 20 	 0.813978 	 0.969793 	 0.885080 	 12.662185 	 11.143427 	 1.518758 
0.280000 	 21 	 0.806403 	 0.968618 	 0.880098 	 12.126947 	 10.684977 	 1.441970 
0.280000 	 22 	 0.773494 	 0.982210 	 0.865446 	 14.443531 	 13.602201 	 0.841330 
0.280000 	 23 	 0.755984 	 0.982245 	 0.854388 	 13.348189 	 12.640318 	 0.707871 
0.280000 	 24 	 0.919678 	 0.954175 	 0.936609 	 6.930135 	 4.471380 	 2.458754 
0.280000 	 25 	 0.995943 	 0.961024 	 0.978172 	 4.067282 	 0.371227 	 3.696055 
0.280000 	 26 	 0.947141 	 0.960702 	 0.953873 	 6.656673 	 3.841230 	 2.815442 
0.280000 	 27 	 0.970839 	 0.955598 	 0.963158 	 5.590267 	 2.194905 	 3.395363 
0.280000 	 28 	 0.652409 	 0.984180 	 0.784666 	 21.472593 	 20.843731 	 0.628862 
0.280000 	 29 	 0.934480 	 0.979741 	 0.956575 	 5.801953 	 4.480575 	 1.321378 
0.280000 	 30 	 0.759286 	 0.985374 	 0.857681 	 17.592320 	 16.805508 	 0.786812 
0.280000 	 31 	 0.874802 	 0.972135 	 0.920904 	 11.031395 	 9.190689 	 1.840706 
0.280000 	 32 	 0.939317 	 0.970371 	 0.954592 	 5.068512 	 3.441808 	 1.626705 
0.280000 	 33 	 0.596850 	 0.990324 	 0.744814 	 23.842102 	 23.502137 	 0.339964 
0.280000 	 34 	 0.710748 	 0.968371 	 0.819796 	 17.245867 	 15.964601 	 1.281265 
0.280000 	 35 	 0.969168 	 0.999533 	 0.984116 	 2.581647 	 2.544280 	 0.037367 
0.280000 	 36 	 0.991942 	 0.986934 	 0.989432 	 1.884105 	 0.716455 	 1.167650 
0.280000 	 37 	 0.974789 	 0.902730 	 0.937377 	 9.232611 	 1.787094 	 7.445517 
0.280000 	 38 	 0.811272 	 0.968831 	 0.883079 	 13.934116 	 12.241210 	 1.692906 
0.280000 	 39 	 0.703459 	 0.988638 	 0.822018 	 21.830533 	 21.251186 	 0.579347 
0.280000 	 40 	 0.962511 	 0.969982 	 0.966232 	 5.672359 	 3.160869 	 2.511491 
0.280000 	 41 	 0.983050 	 0.996143 	 0.989553 	 1.424490 	 1.163265 	 0.261224 
0.280000 	 42 	 0.980915 	 0.996245 	 0.988521 	 1.941732 	 1.626655 	 0.315077 
0.280000 	 43 	 0.918984 	 0.987933 	 0.952212 	 5.126258 	 4.502436 	 0.623821 
0.280000 	 44 	 0.901445 	 0.977659 	 0.938007 	 8.388455 	 6.938239 	 1.450216 
0.280000 	 45 	 0.967449 	 0.988895 	 0.978055 	 3.504045 	 2.627197 	 0.876848 
0.280000 	 46 	 0.997720 	 0.996433 	 0.997076 	 0.569796 	 0.222041 	 0.347755 
0.280000 	 47 	 0.996171 	 0.980597 	 0.988323 	 2.208445 	 0.359190 	 1.849255 
0.280000 	 48 	 0.995341 	 0.962522 	 0.978656 	 3.757551 	 0.403265 	 3.354286 
0.280000 	 49 	 0.992733 	 0.957393 	 0.974743 	 4.471007 	 0.631570 	 3.839437 
0.280000 	 50 	 0.959837 	 0.977876 	 0.968773 	 5.174792 	 3.358736 	 1.816056 
0.280000 	 51 	 0.980307 	 0.966393 	 0.973300 	 4.429313 	 1.621789 	 2.807524 
0.280000 	 52 	 0.923040 	 0.976994 	 0.949251 	 8.059729 	 6.284749 	 1.774980 
0.290000 	 1 	 0.789871 	 0.906544 	 0.844195 	 15.093535 	 10.878105 	 4.215430 
0.290000 	 2 	 0.624481 	 0.987951 	 0.765250 	 17.434707 	 17.088135 	 0.346572 
0.290000 	 3 	 0.915988 	 0.648851 	 0.759618 	 36.591753 	 5.302687 	 31.289066 
0.290000 	 4 	 0.829150 	 0.980230 	 0.898383 	 11.892060 	 10.831814 	 1.060246 
0.290000 	 5 	 0.974592 	 0.996361 	 0.985356 	 2.749415 	 2.411549 	 0.337866 
0.290000 	 6 	 0.798253 	 0.967160 	 0.874626 	 14.635939 	 12.902472 	 1.733467 
0.290000 	 7 	 0.801524 	 0.930081 	 0.861030 	 19.662759 	 15.083569 	 4.579191 
0.290000 	 8 	 0.670226 	 0.923432 	 0.776714 	 29.729574 	 25.442130 	 4.287444 
0.290000 	 9 	 0.678434 	 0.874160 	 0.763960 	 32.475871 	 24.910270 	 7.565600 
0.290000 	 10 	 0.916197 	 0.941817 	 0.928830 	 11.509647 	 6.869795 	 4.639853 
0.290000 	 11 	 0.789697 	 0.802915 	 0.796251 	 24.611346 	 12.806943 	 11.804403 
0.290000 	 12 	 0.937749 	 0.977821 	 0.957366 	 6.991754 	 5.211203 	 1.780551 
0.290000 	 13 	 0.974616 	 0.967911 	 0.971252 	 4.636442 	 2.039878 	 2.596564 
0.290000 	 14 	 0.881800 	 0.987413 	 0.931623 	 11.659436 	 10.646922 	 1.012514 
0.290000 	 15 	 0.951112 	 0.990634 	 0.970470 	 4.382041 	 3.701224 	 0.680816 
0.290000 	 16 	 0.977240 	 0.997229 	 0.987133 	 2.235918 	 1.997551 	 0.238367 
0.290000 	 17 	 0.731074 	 0.983384 	 0.838663 	 16.788854 	 16.051537 	 0.737317 
0.290000 	 18 	 0.976092 	 0.998675 	 0.987254 	 1.626050 	 1.542494 	 0.083555 
0.290000 	 19 	 0.982490 	 0.919572 	 0.949990 	 7.977880 	 1.350440 	 6.627440 
0.290000 	 20 	 0.815772 	 0.969293 	 0.885931 	 12.549871 	 11.005968 	 1.543903 
0.290000 	 21 	 0.810556 	 0.967816 	 0.882233 	 11.872383 	 10.393569 	 1.478814 
0.290000 	 22 	 0.777689 	 0.981536 	 0.867802 	 14.142397 	 13.269192 	 0.873205 
0.290000 	 23 	 0.758448 	 0.981846 	 0.855809 	 13.190698 	 12.466910 	 0.723788 
0.290000 	 24 	 0.921463 	 0.952716 	 0.936829 	 6.893939 	 4.356902 	 2.537037 
0.290000 	 25 	 0.996109 	 0.960656 	 0.978061 	 4.086910 	 0.355866 	 3.731044 
0.290000 	 26 	 0.948218 	 0.959632 	 0.953891 	 6.646566 	 3.754485 	 2.892082 
0.290000 	 27 	 0.971709 	 0.954256 	 0.962903 	 5.622483 	 2.124539 	 3.497944 
0.290000 	 28 	 0.655086 	 0.983885 	 0.786505 	 21.233106 	 20.592521 	 0.640585 
0.290000 	 29 	 0.936522 	 0.978658 	 0.957127 	 5.718684 	 4.326652 	 1.392031 
0.290000 	 30 	 0.762684 	 0.985171 	 0.859767 	 17.288859 	 16.491119 	 0.797740 
0.290000 	 31 	 0.878141 	 0.971021 	 0.922248 	 10.815647 	 8.901312 	 1.914334 
0.290000 	 32 	 0.941100 	 0.969510 	 0.955093 	 5.005436 	 3.331424 	 1.674012 
0.290000 	 33 	 0.601301 	 0.989557 	 0.748051 	 23.419671 	 23.052779 	 0.366892 
0.290000 	 34 	 0.714496 	 0.967376 	 0.821925 	 16.980546 	 15.658979 	 1.321567 
0.290000 	 35 	 0.969946 	 0.999460 	 0.984482 	 2.521029 	 2.477850 	 0.043180 
0.290000 	 36 	 0.992336 	 0.986123 	 0.989220 	 1.920781 	 0.680632 	 1.240149 
0.290000 	 37 	 0.975605 	 0.900445 	 0.936519 	 9.343827 	 1.723421 	 7.620406 
0.290000 	 38 	 0.814197 	 0.967283 	 0.884162 	 13.766002 	 11.989039 	 1.776963 
0.290000 	 39 	 0.705320 	 0.988290 	 0.823166 	 21.651816 	 21.054682 	 0.597134 
0.290000 	 40 	 0.963206 	 0.969226 	 0.966206 	 5.672359 	 3.097618 	 2.574742 
0.290000 	 41 	 0.983294 	 0.996035 	 0.989623 	 1.414694 	 1.146122 	 0.268571 
0.290000 	 42 	 0.981654 	 0.996068 	 0.988809 	 1.892113 	 1.562151 	 0.329962 
0.290000 	 43 	 0.920456 	 0.987768 	 0.952925 	 5.045187 	 4.412831 	 0.632355 
0.290000 	 44 	 0.903607 	 0.976390 	 0.938590 	 8.293604 	 6.761018 	 1.532586 
0.290000 	 45 	 0.968145 	 0.988683 	 0.978306 	 3.462211 	 2.568629 	 0.893582 
0.290000 	 46 	 0.997770 	 0.996400 	 0.997084 	 0.568163 	 0.217143 	 0.351020 
0.290000 	 47 	 0.996223 	 0.980519 	 0.988309 	 2.210905 	 0.354270 	 1.856636 
0.290000 	 48 	 0.995405 	 0.962230 	 0.978537 	 3.777959 	 0.397551 	 3.380408 
0.290000 	 49 	 0.992769 	 0.957036 	 0.974575 	 4.499830 	 0.628179 	 3.871651 
0.290000 	 50 	 0.960589 	 0.977343 	 0.968894 	 5.151240 	 3.291444 	 1.859796 
0.290000 	 51 	 0.980637 	 0.965901 	 0.973213 	 4.441891 	 1.593278 	 2.848613 
0.290000 	 52 	 0.923957 	 0.976322 	 0.949418 	 8.026286 	 6.199470 	 1.826816 
0.300000 	 1 	 0.793721 	 0.905162 	 0.845787 	 14.888504 	 10.610745 	 4.277759 
0.300000 	 2 	 0.634688 	 0.987634 	 0.772768 	 16.706741 	 16.351049 	 0.355692 
0.300000 	 3 	 0.916086 	 0.647252 	 0.758554 	 36.714459 	 5.282923 	 31.431536 
0.300000 	 4 	 0.833002 	 0.978820 	 0.900043 	 11.659344 	 10.523486 	 1.135858 
0.300000 	 5 	 0.975203 	 0.996244 	 0.985611 	 2.700437 	 2.351779 	 0.348658 
0.300000 	 6 	 0.798998 	 0.966559 	 0.874827 	 14.600033 	 12.834836 	 1.765197 
0.300000 	 7 	 0.801870 	 0.929867 	 0.861138 	 19.640518 	 15.047324 	 4.593194 
0.300000 	 8 	 0.671125 	 0.922638 	 0.777036 	 29.648850 	 25.316925 	 4.331925 
0.300000 	 9 	 0.679076 	 0.871667 	 0.763412 	 32.481700 	 24.766203 	 7.715497 
0.300000 	 10 	 0.917588 	 0.940704 	 0.929002 	 11.466120 	 6.737538 	 4.728582 
0.300000 	 11 	 0.792347 	 0.800950 	 0.796625 	 24.494496 	 12.572396 	 11.922100 
0.300000 	 12 	 0.938731 	 0.976876 	 0.957423 	 6.975205 	 5.118720 	 1.856485 
0.300000 	 13 	 0.975069 	 0.967029 	 0.971032 	 4.668728 	 2.000744 	 2.667984 
0.300000 	 14 	 0.882760 	 0.986727 	 0.931852 	 11.609414 	 10.541704 	 1.067711 
0.300000 	 15 	 0.953353 	 0.989960 	 0.971312 	 4.250612 	 3.520816 	 0.729796 
0.300000 	 16 	 0.977520 	 0.997153 	 0.987239 	 2.217143 	 1.972245 	 0.244898 
0.300000 	 17 	 0.735472 	 0.982363 	 0.841176 	 16.460878 	 15.678265 	 0.782613 
0.300000 	 18 	 0.976439 	 0.998662 	 0.987425 	 1.603932 	 1.519558 	 0.084374 
0.300000 	 19 	 0.982907 	 0.918887 	 0.949819 	 8.000641 	 1.316721 	 6.683919 
0.300000 	 20 	 0.818005 	 0.968360 	 0.886855 	 12.423308 	 10.832467 	 1.590841 
0.300000 	 21 	 0.814472 	 0.966777 	 0.884113 	 11.645453 	 10.118908 	 1.526545 
0.300000 	 22 	 0.782261 	 0.980383 	 0.870187 	 13.832875 	 12.905147 	 0.927728 
0.300000 	 23 	 0.761496 	 0.981552 	 0.857633 	 12.992159 	 12.256643 	 0.735516 
0.300000 	 24 	 0.924139 	 0.951352 	 0.937548 	 6.800505 	 4.190236 	 2.610269 
0.300000 	 25 	 0.996200 	 0.960278 	 0.977909 	 4.114218 	 0.347332 	 3.766887 
0.300000 	 26 	 0.949461 	 0.958010 	 0.953716 	 6.661726 	 3.653422 	 3.008304 
0.300000 	 27 	 0.972439 	 0.952893 	 0.962566 	 5.667416 	 2.065194 	 3.602221 
0.300000 	 28 	 0.657744 	 0.983443 	 0.788275 	 21.000318 	 20.342148 	 0.658170 
0.300000 	 29 	 0.938563 	 0.977717 	 0.957740 	 5.627844 	 4.174412 	 1.453432 
0.300000 	 30 	 0.766167 	 0.984906 	 0.861874 	 16.982877 	 16.170846 	 0.812031 
0.300000 	 31 	 0.880892 	 0.969530 	 0.923088 	 10.672671 	 8.659880 	 2.012791 
0.300000 	 32 	 0.943006 	 0.968693 	 0.955677 	 4.933230 	 3.214401 	 1.718829 
0.300000 	 33 	 0.604921 	 0.989198 	 0.750743 	 23.078023 	 22.698509 	 0.379515 
0.300000 	 34 	 0.718924 	 0.966444 	 0.824508 	 16.665687 	 15.306337 	 1.359350 
0.300000 	 35 	 0.970647 	 0.999336 	 0.984782 	 2.471207 	 2.418062 	 0.053144 
0.300000 	 36 	 0.992610 	 0.985780 	 0.989183 	 1.926751 	 0.655897 	 1.270854 
0.300000 	 37 	 0.976298 	 0.898193 	 0.935619 	 9.461834 	 1.669086 	 7.792748 
0.300000 	 38 	 0.817501 	 0.966401 	 0.885737 	 13.542411 	 11.717535 	 1.824876 
0.300000 	 39 	 0.707389 	 0.987957 	 0.824457 	 21.452771 	 20.838698 	 0.614074 
0.300000 	 40 	 0.963698 	 0.968691 	 0.966188 	 5.672359 	 3.052920 	 2.619439 
0.300000 	 41 	 0.983702 	 0.995890 	 0.989758 	 1.395918 	 1.117551 	 0.278367 
0.300000 	 42 	 0.982283 	 0.995999 	 0.989093 	 1.843322 	 1.507571 	 0.335751 
0.300000 	 43 	 0.922044 	 0.987570 	 0.953683 	 4.958995 	 4.316399 	 0.642596 
0.300000 	 44 	 0.905264 	 0.974954 	 0.938818 	 8.248675 	 6.622902 	 1.625773 
0.300000 	 45 	 0.968640 	 0.988429 	 0.978434 	 3.440457 	 2.526795 	 0.913662 
0.300000 	 46 	 0.997828 	 0.996325 	 0.997076 	 0.569796 	 0.211429 	 0.358367 
0.300000 	 47 	 0.996292 	 0.980175 	 0.988168 	 2.237147 	 0.347709 	 1.889438 
0.300000 	 48 	 0.995526 	 0.962057 	 0.978505 	 3.782857 	 0.386939 	 3.395918 
0.300000 	 49 	 0.992824 	 0.956603 	 0.974377 	 4.533740 	 0.623093 	 3.910648 
0.300000 	 50 	 0.961160 	 0.976564 	 0.968801 	 5.163016 	 3.239292 	 1.923724 
0.300000 	 51 	 0.980963 	 0.965198 	 0.973017 	 4.472080 	 1.564767 	 2.907313 
0.300000 	 52 	 0.924779 	 0.975889 	 0.949647 	 7.984483 	 6.124223 	 1.860259 
0.310000 	 1 	 0.797390 	 0.904344 	 0.847506 	 14.679373 	 10.364708 	 4.314665 
0.310000 	 2 	 0.635256 	 0.987548 	 0.773163 	 16.667772 	 16.309593 	 0.358179 
0.310000 	 3 	 0.916680 	 0.644156 	 0.756626 	 36.924458 	 5.217040 	 31.707418 
0.310000 	 4 	 0.837372 	 0.976517 	 0.901608 	 11.429988 	 10.170631 	 1.259357 
0.310000 	 5 	 0.975518 	 0.996218 	 0.985759 	 2.672212 	 2.321064 	 0.351148 
0.310000 	 6 	 0.800008 	 0.966211 	 0.875289 	 14.533233 	 12.749666 	 1.783567 
0.310000 	 7 	 0.802593 	 0.928949 	 0.861161 	 19.617453 	 14.964126 	 4.653328 
0.310000 	 8 	 0.672593 	 0.921608 	 0.777652 	 29.510465 	 25.120880 	 4.389585 
0.310000 	 9 	 0.680275 	 0.870351 	 0.763664 	 32.387599 	 24.592990 	 7.794609 
0.310000 	 10 	 0.918853 	 0.938972 	 0.928804 	 11.479513 	 6.612815 	 4.866697 
0.310000 	 11 	 0.795046 	 0.799126 	 0.797081 	 24.370025 	 12.338696 	 12.031329 
0.310000 	 12 	 0.940019 	 0.975663 	 0.957509 	 6.951840 	 4.998004 	 1.953836 
0.310000 	 13 	 0.976173 	 0.965940 	 0.971030 	 4.663836 	 1.907799 	 2.756036 
0.310000 	 14 	 0.883884 	 0.986041 	 0.932172 	 11.543006 	 10.420098 	 1.122907 
0.310000 	 15 	 0.954453 	 0.989623 	 0.971720 	 4.186939 	 3.432653 	 0.754286 
0.310000 	 16 	 0.977772 	 0.997029 	 0.987307 	 2.204898 	 1.949388 	 0.255510 
0.310000 	 17 	 0.739226 	 0.981871 	 0.843445 	 16.174003 	 15.369581 	 0.804422 
0.310000 	 18 	 0.976686 	 0.998636 	 0.987539 	 1.589187 	 1.503174 	 0.086013 
0.310000 	 19 	 0.983321 	 0.917925 	 0.949498 	 8.046161 	 1.283002 	 6.763159 
0.310000 	 20 	 0.820305 	 0.967760 	 0.887952 	 12.279981 	 10.658967 	 1.621015 
0.310000 	 21 	 0.818370 	 0.965647 	 0.885929 	 11.426059 	 9.847597 	 1.578463 
0.310000 	 22 	 0.785950 	 0.979514 	 0.872121 	 13.584586 	 12.615756 	 0.968830 
0.310000 	 23 	 0.763533 	 0.981320 	 0.858835 	 12.861475 	 12.116744 	 0.744731 
0.310000 	 24 	 0.925695 	 0.950238 	 0.937806 	 6.762626 	 4.092593 	 2.670034 
0.310000 	 25 	 0.996301 	 0.959828 	 0.977724 	 4.147501 	 0.337945 	 3.809556 
0.310000 	 26 	 0.950533 	 0.956611 	 0.953562 	 6.675201 	 3.566676 	 3.108525 
0.310000 	 27 	 0.973325 	 0.951861 	 0.962473 	 5.675893 	 1.994829 	 3.681065 
0.310000 	 28 	 0.660104 	 0.983106 	 0.789859 	 20.794326 	 20.122758 	 0.671568 
0.310000 	 29 	 0.940221 	 0.976788 	 0.958156 	 5.564761 	 4.050769 	 1.513992 
0.310000 	 30 	 0.769083 	 0.984593 	 0.863596 	 16.732374 	 15.903531 	 0.828843 
0.310000 	 31 	 0.883948 	 0.968105 	 0.924114 	 10.503155 	 8.396188 	 2.106966 
0.310000 	 32 	 0.944468 	 0.967983 	 0.956081 	 4.882603 	 3.124767 	 1.757837 
0.310000 	 33 	 0.608269 	 0.988408 	 0.753086 	 22.771719 	 22.364435 	 0.407284 
0.310000 	 34 	 0.723086 	 0.965594 	 0.826927 	 16.373498 	 14.979723 	 1.393775 
0.310000 	 35 	 0.971251 	 0.999232 	 0.985043 	 2.428027 	 2.366579 	 0.061448 
0.310000 	 36 	 0.992730 	 0.985207 	 0.988954 	 1.966838 	 0.644809 	 1.322029 
0.310000 	 37 	 0.976827 	 0.896274 	 0.934819 	 9.567107 	 1.627486 	 7.939621 
0.310000 	 38 	 0.820145 	 0.965287 	 0.886816 	 13.382703 	 11.497306 	 1.885397 
0.310000 	 39 	 0.709584 	 0.987675 	 0.825847 	 21.241022 	 20.612549 	 0.628473 
0.310000 	 40 	 0.964516 	 0.968026 	 0.966268 	 5.654649 	 2.979549 	 2.675100 
0.310000 	 41 	 0.984144 	 0.995709 	 0.989893 	 1.377143 	 1.086531 	 0.290612 
0.310000 	 42 	 0.982845 	 0.995901 	 0.989330 	 1.802800 	 1.458780 	 0.344021 
0.310000 	 43 	 0.924632 	 0.987289 	 0.954934 	 4.817334 	 4.160231 	 0.657103 
0.310000 	 44 	 0.907238 	 0.973929 	 0.939401 	 8.156320 	 6.463986 	 1.692335 
0.310000 	 45 	 0.969095 	 0.988175 	 0.978542 	 3.422050 	 2.488307 	 0.933743 
0.310000 	 46 	 0.997887 	 0.996299 	 0.997093 	 0.566531 	 0.205714 	 0.360816 
0.310000 	 47 	 0.996325 	 0.979797 	 0.987992 	 2.269950 	 0.344429 	 1.925521 
0.310000 	 48 	 0.995590 	 0.961519 	 0.978258 	 3.825306 	 0.381224 	 3.444082 
0.310000 	 49 	 0.992897 	 0.956010 	 0.974105 	 4.580366 	 0.616311 	 3.964056 
0.310000 	 50 	 0.961500 	 0.975816 	 0.968605 	 5.192457 	 3.207328 	 1.985128 
0.310000 	 51 	 0.981422 	 0.964596 	 0.972937 	 4.482981 	 1.525354 	 2.957627 
0.310000 	 52 	 0.925574 	 0.975303 	 0.949788 	 7.956056 	 6.050649 	 1.905407 
0.320000 	 1 	 0.799987 	 0.902853 	 0.848313 	 14.563736 	 10.181821 	 4.381915 
0.320000 	 2 	 0.641175 	 0.987490 	 0.777513 	 16.255700 	 15.895863 	 0.359837 
0.320000 	 3 	 0.917797 	 0.641734 	 0.755332 	 37.044693 	 5.121511 	 31.923181 
0.320000 	 4 	 0.842416 	 0.974480 	 0.903649 	 11.144343 	 9.775769 	 1.368574 
0.320000 	 5 	 0.975918 	 0.996155 	 0.985933 	 2.639006 	 2.282047 	 0.356959 
0.320000 	 6 	 0.804470 	 0.965657 	 0.877725 	 14.201737 	 12.388945 	 1.812792 
0.320000 	 7 	 0.809988 	 0.924936 	 0.863654 	 19.126502 	 14.210401 	 4.916102 
0.320000 	 8 	 0.674926 	 0.921152 	 0.779047 	 29.258408 	 24.843288 	 4.415120 
0.320000 	 9 	 0.680973 	 0.868980 	 0.763574 	 32.352623 	 24.475571 	 7.877052 
0.320000 	 10 	 0.919907 	 0.937597 	 0.928668 	 11.486209 	 6.509856 	 4.976353 
0.320000 	 11 	 0.797513 	 0.797953 	 0.797733 	 24.236240 	 12.134632 	 12.101609 
0.320000 	 12 	 0.940913 	 0.975142 	 0.957721 	 6.911926 	 4.916229 	 1.995697 
0.320000 	 13 	 0.977224 	 0.964901 	 0.971023 	 4.659923 	 1.819747 	 2.840175 
0.320000 	 14 	 0.884251 	 0.984336 	 0.931613 	 11.624939 	 10.364902 	 1.260037 
0.320000 	 15 	 0.956159 	 0.989297 	 0.972446 	 4.075102 	 3.297143 	 0.777959 
0.320000 	 16 	 0.977926 	 0.996963 	 0.987352 	 2.196735 	 1.935510 	 0.261224 
0.320000 	 17 	 0.744159 	 0.981361 	 0.846456 	 15.798215 	 14.971145 	 0.827070 
0.320000 	 18 	 0.976922 	 0.998623 	 0.987653 	 1.574442 	 1.487610 	 0.086832 
0.320000 	 19 	 0.983868 	 0.917147 	 0.949337 	 8.066392 	 1.239168 	 6.827225 
0.320000 	 20 	 0.824329 	 0.966776 	 0.889888 	 12.029369 	 10.358903 	 1.670466 
0.320000 	 21 	 0.822761 	 0.964681 	 0.888087 	 11.171496 	 9.548652 	 1.622844 
0.320000 	 22 	 0.790961 	 0.978715 	 0.874878 	 13.238995 	 12.232418 	 1.006576 
0.320000 	 23 	 0.765529 	 0.980942 	 0.859951 	 12.738331 	 11.978521 	 0.759810 
0.320000 	 24 	 0.927117 	 0.949312 	 0.938083 	 6.723906 	 4.004209 	 2.719697 
0.320000 	 25 	 0.996346 	 0.959576 	 0.977615 	 4.167129 	 0.333678 	 3.833451 
0.320000 	 26 	 0.951649 	 0.955330 	 0.953486 	 6.677727 	 3.477404 	 3.200323 
0.320000 	 27 	 0.974089 	 0.950697 	 0.962251 	 5.703870 	 1.933788 	 3.770082 
0.320000 	 28 	 0.662351 	 0.982937 	 0.791411 	 20.596707 	 19.918440 	 0.678267 
0.320000 	 29 	 0.942319 	 0.976027 	 0.958877 	 5.460464 	 3.896847 	 1.563617 
0.320000 	 30 	 0.772271 	 0.984234 	 0.865463 	 16.461698 	 15.613520 	 0.848177 
0.320000 	 31 	 0.886688 	 0.966601 	 0.924922 	 10.366172 	 8.159893 	 2.206279 
0.320000 	 32 	 0.945547 	 0.967560 	 0.956427 	 4.840276 	 3.059200 	 1.781075 
0.320000 	 33 	 0.612134 	 0.987665 	 0.755824 	 22.420815 	 21.987445 	 0.433370 
0.320000 	 34 	 0.727078 	 0.964640 	 0.829179 	 16.100620 	 14.668223 	 1.432398 
0.320000 	 35 	 0.971808 	 0.999170 	 0.985299 	 2.385678 	 2.319247 	 0.066430 
0.320000 	 36 	 0.993032 	 0.984758 	 0.988878 	 1.979632 	 0.617516 	 1.362117 
0.320000 	 37 	 0.977622 	 0.893003 	 0.933398 	 9.754731 	 1.564662 	 8.190069 
0.320000 	 38 	 0.822936 	 0.963987 	 0.887894 	 13.221313 	 11.265309 	 1.956005 
0.320000 	 39 	 0.711786 	 0.987193 	 0.827168 	 21.036048 	 20.383013 	 0.653036 
0.320000 	 40 	 0.965124 	 0.967663 	 0.966392 	 5.631035 	 2.925575 	 2.705461 
0.320000 	 41 	 0.984505 	 0.995516 	 0.989980 	 1.364898 	 1.061224 	 0.303673 
0.320000 	 42 	 0.983569 	 0.995733 	 0.989614 	 1.754009 	 1.395930 	 0.358079 
0.320000 	 43 	 0.516961 	 1.000000 	 0.681574 	 48.303906 	 48.303906 	 0.000000 
0.320000 	 44 	 0.909085 	 0.972160 	 0.939565 	 8.118047 	 6.310894 	 1.807154 
0.320000 	 45 	 0.969613 	 0.987963 	 0.978702 	 3.395276 	 2.444800 	 0.950476 
0.320000 	 46 	 0.997929 	 0.996266 	 0.997097 	 0.565714 	 0.201633 	 0.364082 
0.320000 	 47 	 0.996411 	 0.979556 	 0.987912 	 2.284711 	 0.336228 	 1.948483 
0.320000 	 48 	 0.995654 	 0.961236 	 0.978142 	 3.844898 	 0.375510 	 3.469388 
0.320000 	 49 	 0.992970 	 0.955465 	 0.973857 	 4.622753 	 0.609529 	 4.013225 
0.320000 	 50 	 0.961914 	 0.975191 	 0.968507 	 5.205915 	 3.169476 	 2.036439 
0.320000 	 51 	 0.981789 	 0.963813 	 0.972718 	 4.516524 	 1.493489 	 3.023035 
0.320000 	 52 	 0.926700 	 0.974632 	 0.950062 	 7.905056 	 5.947812 	 1.957243 
0.330000 	 1 	 0.805174 	 0.901562 	 0.850646 	 14.279973 	 9.839830 	 4.440143 
0.330000 	 2 	 0.644323 	 0.987490 	 0.779823 	 16.039300 	 15.679463 	 0.359837 
